"Date","PointName","Value"
"2018/12/16 22:00:00","Point_1","899.9"
"2018/12/16 22:15:00","Point_1","997.7"
"2018/12/16 22:30:00","Point_1","988"
"2018/12/16 22:45:00","Point_1","987.4"
"2018/12/16 23:00:00","Point_1","990.1"
"2018/12/16 23:15:00","Point_1","988.2"
"2018/12/16 23:30:00","Point_1","988.3"
"2018/12/16 23:45:00","Point_1","987.4"
"2018/12/17 0:00:00","Point_1","986.6"
"2018/12/17 0:15:00","Point_1","985"
"2018/12/17 0:30:00","Point_1","1387"
"2018/12/17 0:45:00","Point_1","1745.2"
"2018/12/17 1:00:00","Point_1","1407.5"
"2018/12/17 1:15:00","Point_1","1383.5"
"2018/12/17 1:30:00","Point_1","1401.9"
"2018/12/17 1:45:00","Point_1","1375.5"
"2018/12/17 2:00:00","Point_1","1377.1"
"2018/12/17 2:15:00","Point_1","1419.3"
"2018/12/17 2:30:00","Point_1","1419.6"
"2018/12/17 2:45:00","Point_1","1380.6"
"2018/12/17 3:00:00","Point_1","1380.5"
"2018/12/17 3:15:00","Point_1","1354.9"
"2018/12/17 3:30:00","Point_1","1409.7"
"2018/12/17 3:45:00","Point_1","1384.9"
"2018/12/17 4:00:00","Point_1","1365.4"
"2018/12/17 4:15:00","Point_1","1416.4"
"2018/12/17 4:30:00","Point_1","1392.3"
"2018/12/17 4:45:00","Point_1","1292.4"
"2018/12/17 5:00:00","Point_1","1407.8"
"2018/12/17 5:15:00","Point_1","1403.9"
"2018/12/17 5:30:00","Point_1","1402.1"
"2018/12/17 5:45:00","Point_1","1333.2"
"2018/12/17 6:00:00","Point_1","1432.7"
"2018/12/17 6:15:00","Point_1","1383.4"
"2018/12/17 6:30:00","Point_1","1158.5"
"2018/12/17 6:45:00","Point_1","1423"
"2018/12/17 7:00:00","Point_1","1401.7"
"2018/12/17 7:15:00","Point_1","1400.5"
"2018/12/17 7:30:00","Point_1","1129.9"
"2018/12/17 7:45:00","Point_1","1414.2"
"2018/12/17 8:00:00","Point_1","1381.8"
"2018/12/17 8:15:00","Point_1","1424.8"
"2018/12/17 8:30:00","Point_1","1463.7"
"2018/12/17 8:45:00","Point_1","1460.3"
"2018/12/17 9:00:00","Point_1","1421.7"
"2018/12/17 9:15:00","Point_1","1420.4"
"2018/12/17 9:30:00","Point_1","1416.4"
"2018/12/17 9:45:00","Point_1","1458.9"
"2018/12/17 10:00:00","Point_1","1441.9"
"2018/12/17 10:15:00","Point_1","1458.7"
"2018/12/17 10:30:00","Point_1","1461.9"
"2018/12/17 10:45:00","Point_1","1440.1"
"2018/12/17 11:00:00","Point_1","1429.5"
"2018/12/17 11:15:00","Point_1","1435.9"
"2018/12/17 11:30:00","Point_1","1504.8"
"2018/12/17 11:45:00","Point_1","1482"
"2018/12/17 12:00:00","Point_1","1520.2"
"2018/12/17 12:15:00","Point_1","1477"
"2018/12/17 12:30:00","Point_1","1471.7"
"2018/12/17 12:45:00","Point_1","1454.3"
"2018/12/17 13:00:00","Point_1","1453.4"
"2018/12/17 13:15:00","Point_1","1461.7"
"2018/12/17 13:30:00","Point_1","1485"
"2018/12/17 13:45:00","Point_1","1454.7"
"2018/12/17 14:00:00","Point_1","1432.6"
"2018/12/17 14:15:00","Point_1","1523.5"
"2018/12/17 14:30:00","Point_1","1459.5"
"2018/12/17 14:45:00","Point_1","1448.9"
"2018/12/17 15:00:00","Point_1","1421.9"
"2018/12/17 15:15:00","Point_1","1484.6"
"2018/12/17 15:30:00","Point_1","1458"
"2018/12/17 15:45:00","Point_1","1456.2"
"2018/12/17 16:00:00","Point_1","1537.7"
"2018/12/17 16:15:00","Point_1","1483.7"
"2018/12/17 16:30:00","Point_1","1449.4"
"2018/12/17 16:45:00","Point_1","1449.9"
"2018/12/17 17:00:00","Point_1","1403.6"
"2018/12/17 17:15:00","Point_1","1461.5"
"2018/12/17 17:30:00","Point_1","1465"
"2018/12/17 17:45:00","Point_1","1464.9"
"2018/12/17 18:00:00","Point_1","1447.3"
"2018/12/17 18:15:00","Point_1","1433.6"
"2018/12/17 18:30:00","Point_1","1436.3"
"2018/12/17 18:45:00","Point_1","1351.5"
"2018/12/17 19:00:00","Point_1","1441.7"
"2018/12/17 19:15:00","Point_1","1382.3"
"2018/12/17 19:30:00","Point_1","1463.5"
"2018/12/17 19:45:00","Point_1","1443.5"
"2018/12/17 20:00:00","Point_1","1437.4"
"2018/12/17 20:15:00","Point_1","1379.4"
"2018/12/17 20:30:00","Point_1","1476.1"
"2018/12/17 20:45:00","Point_1","1441.6"
"2018/12/17 21:00:00","Point_1","1421.4"
"2018/12/17 21:15:00","Point_1","1226"
"2018/12/17 21:30:00","Point_1","1460.3"
"2018/12/17 21:45:00","Point_1","1409.2"
"2018/12/17 22:00:00","Point_1","1421.6"
"2018/12/17 22:15:00","Point_1","1498.6"
"2018/12/17 22:30:00","Point_1","1491.6"
"2018/12/17 22:45:00","Point_1","1237.2"
"2018/12/17 23:00:00","Point_1","1414.5"
"2018/12/17 23:15:00","Point_1","1413.9"
"2018/12/17 23:30:00","Point_1","1421.4"
"2018/12/17 23:45:00","Point_1","1414"
"2018/12/18 0:00:00","Point_1","1420.1"
"2018/12/18 0:15:00","Point_1","1425.7"
"2018/12/18 0:30:00","Point_1","1415.4"
"2018/12/18 0:45:00","Point_1","1411.9"
"2018/12/18 1:00:00","Point_1","1412.2"
"2018/12/18 1:15:00","Point_1","1415.8"
"2018/12/18 1:30:00","Point_1","1463"
"2018/12/18 1:45:00","Point_1","1449.8"
"2018/12/18 2:00:00","Point_1","1418.9"
"2018/12/18 2:15:00","Point_1","1407.6"
"2018/12/18 2:30:00","Point_1","1428.7"
"2018/12/18 2:45:00","Point_1","1397.4"
"2018/12/18 3:00:00","Point_1","1414.7"
"2018/12/18 3:15:00","Point_1","1458.1"
"2018/12/18 3:30:00","Point_1","1443.4"
"2018/12/18 3:45:00","Point_1","1423.1"
"2018/12/18 4:00:00","Point_1","1417"
"2018/12/18 4:15:00","Point_1","1412.7"
"2018/12/18 4:30:00","Point_1","1413"
"2018/12/18 4:45:00","Point_1","1327.6"
"2018/12/18 5:00:00","Point_1","1270.6"
"2018/12/18 5:15:00","Point_1","1416.6"
"2018/12/18 5:30:00","Point_1","1406.8"
"2018/12/18 5:45:00","Point_1","1405.5"
"2018/12/18 6:00:00","Point_1","1402.4"
"2018/12/18 6:15:00","Point_1","1409.4"
"2018/12/18 6:30:00","Point_1","1407.8"
"2018/12/18 6:45:00","Point_1","1470.2"
"2018/12/18 7:00:00","Point_1","1425.8"
"2018/12/18 7:15:00","Point_1","1411.5"
"2018/12/18 7:30:00","Point_1","1457.2"
"2018/12/18 7:45:00","Point_1","1434.2"
"2018/12/18 8:00:00","Point_1","1428.1"
"2018/12/18 8:15:00","Point_1","1397.1"
"2018/12/18 8:30:00","Point_1","1401.2"
"2018/12/18 8:45:00","Point_1","1400.4"
"2018/12/18 9:00:00","Point_1","1439.8"
"2018/12/18 9:15:00","Point_1","1404.8"
"2018/12/18 9:30:00","Point_1","1472.8"
"2018/12/18 9:45:00","Point_1","1460"
"2018/12/18 10:00:00","Point_1","1454"
"2018/12/18 10:15:00","Point_1","1547.6"
"2018/12/18 10:30:00","Point_1","1493.7"
"2018/12/18 10:45:00","Point_1","1476"
"2018/12/18 11:00:00","Point_1","1473.8"
"2018/12/18 11:15:00","Point_1","1477.1"
"2018/12/18 11:30:00","Point_1","1482"
"2018/12/18 11:45:00","Point_1","1478.4"
"2018/12/18 12:00:00","Point_1","1505.6"
"2018/12/18 12:15:00","Point_1","1486.2"
"2018/12/18 12:30:00","Point_1","1485.7"
"2018/12/18 12:45:00","Point_1","1490.5"
"2018/12/18 13:00:00","Point_1","1493.7"
"2018/12/18 13:15:00","Point_1","1497.5"
"2018/12/18 13:30:00","Point_1","1462.8"
"2018/12/18 13:45:00","Point_1","1474.1"
"2018/12/18 14:00:00","Point_1","1474.6"
"2018/12/18 14:15:00","Point_1","1477.1"
"2018/12/18 14:30:00","Point_1","1506.2"
"2018/12/18 14:45:00","Point_1","1477.6"
"2018/12/18 15:00:00","Point_1","1478.5"
"2018/12/18 15:15:00","Point_1","1473.6"
"2018/12/18 15:30:00","Point_1","1494.4"
"2018/12/18 15:45:00","Point_1","1495"
"2018/12/18 16:00:00","Point_1","1464.1"
"2018/12/18 16:15:00","Point_1","1473.7"
"2018/12/18 16:30:00","Point_1","1471.9"
"2018/12/18 16:45:00","Point_1","1427"
"2018/12/18 17:00:00","Point_1","1274.5"
"2018/12/18 17:15:00","Point_1","1499.5"
"2018/12/18 17:30:00","Point_1","1501.4"
"2018/12/18 17:45:00","Point_1","1475.9"
"2018/12/18 18:00:00","Point_1","1478.5"
"2018/12/18 18:15:00","Point_1","1477.6"
"2018/12/18 18:30:00","Point_1","1457.1"
"2018/12/18 18:45:00","Point_1","1185.1"
"2018/12/18 19:00:00","Point_1","1475.1"
"2018/12/18 19:15:00","Point_1","1464.7"
"2018/12/18 19:30:00","Point_1","1449.6"
"2018/12/18 19:45:00","Point_1","1436.5"
"2018/12/18 20:00:00","Point_1","1473.3"
"2018/12/18 20:15:00","Point_1","1530.4"
"2018/12/18 20:30:00","Point_1","1396.3"
"2018/12/18 20:45:00","Point_1","1716.5"
"2018/12/18 21:00:00","Point_1","1564.6"
"2018/12/18 21:15:00","Point_1","1492.9"
"2018/12/18 21:30:00","Point_1","1495.9"
"2018/12/18 21:45:00","Point_1","1500.7"
"2018/12/18 22:00:00","Point_1","1543.4"
"2018/12/18 22:15:00","Point_1","1538.8"
"2018/12/18 22:30:00","Point_1","1523.7"
"2018/12/18 22:45:00","Point_1","1511.2"
"2018/12/18 23:00:00","Point_1","1504"
"2018/12/18 23:15:00","Point_1","1514.3"
"2018/12/18 23:30:00","Point_1","1496.3"
"2018/12/18 23:45:00","Point_1","1503.2"
"2018/12/19 0:00:00","Point_1","1476.6"
"2018/12/19 0:15:00","Point_1","1490.7"
"2018/12/19 0:30:00","Point_1","1497.1"
"2018/12/19 0:45:00","Point_1","1491.1"
"2018/12/19 1:00:00","Point_1","1491.9"
"2018/12/19 1:15:00","Point_1","1519.9"
"2018/12/19 1:30:00","Point_1","1521.2"
"2018/12/19 1:45:00","Point_1","1514.1"
"2018/12/19 2:00:00","Point_1","1496.8"
"2018/12/19 2:15:00","Point_1","1506.6"
"2018/12/19 2:30:00","Point_1","1481.6"
"2018/12/19 2:45:00","Point_1","1481"
"2018/12/19 3:00:00","Point_1","1489.1"
"2018/12/19 3:15:00","Point_1","1512.5"
"2018/12/19 3:30:00","Point_1","1541"
"2018/12/19 3:45:00","Point_1","1530.1"
"2018/12/19 4:00:00","Point_1","1411.1"
"2018/12/19 4:15:00","Point_1","1502.3"
"2018/12/19 4:30:00","Point_1","1502.4"
"2018/12/19 4:45:00","Point_1","1503.9"
"2018/12/19 5:00:00","Point_1","1503.1"
"2018/12/19 5:15:00","Point_1","1501.6"
"2018/12/19 5:30:00","Point_1","1499.5"
"2018/12/19 5:45:00","Point_1","1545.2"
"2018/12/19 6:00:00","Point_1","1585.8"
"2018/12/19 6:15:00","Point_1","1524.3"
"2018/12/19 6:30:00","Point_1","1528.9"
"2018/12/19 6:45:00","Point_1","1522.1"
"2018/12/19 7:00:00","Point_1","1540.7"
"2018/12/19 7:15:00","Point_1","1524.1"
"2018/12/19 7:30:00","Point_1","1496.1"
"2018/12/19 7:45:00","Point_1","1548.7"
"2018/12/19 8:00:00","Point_1","1522.4"
"2018/12/19 8:15:00","Point_1","1521.6"
"2018/12/19 8:30:00","Point_1","1550"
"2018/12/19 8:45:00","Point_1","1529.2"
"2018/12/19 9:00:00","Point_1","1505.4"
"2018/12/19 9:15:00","Point_1","1550"
"2018/12/19 9:30:00","Point_1","1631.8"
"2018/12/19 9:45:00","Point_1","1570.5"
"2018/12/19 10:00:00","Point_1","1568.7"
"2018/12/19 10:15:00","Point_1","1541.6"
"2018/12/19 10:30:00","Point_1","1548.8"
"2018/12/19 10:45:00","Point_1","1590.9"
"2018/12/19 11:00:00","Point_1","1589.4"
"2018/12/19 11:15:00","Point_1","1489.9"
"2018/12/19 11:30:00","Point_1","1517.9"
"2018/12/19 11:45:00","Point_1","1520"
"2018/12/19 12:00:00","Point_1","1534.7"
"2018/12/19 12:15:00","Point_1","1524.9"
"2018/12/19 12:30:00","Point_1","1532.8"
"2018/12/19 12:45:00","Point_1","1429.9"
"2018/12/19 13:00:00","Point_1","1490.3"
"2018/12/19 13:15:00","Point_1","1240.4"
"2018/12/19 13:30:00","Point_1","1468.1"
"2018/12/19 13:45:00","Point_1","1468"
"2018/12/19 14:00:00","Point_1","1453.8"
"2018/12/19 14:15:00","Point_1","1524.4"
"2018/12/19 14:30:00","Point_1","1383.9"
"2018/12/19 14:45:00","Point_1","1436.1"
"2018/12/19 15:00:00","Point_1","1497.5"
"2018/12/19 15:15:00","Point_1","1469.7"
"2018/12/19 15:30:00","Point_1","1479.7"
"2018/12/19 15:45:00","Point_1","1467"
"2018/12/19 16:00:00","Point_1","1464.2"
"2018/12/19 16:15:00","Point_1","1458.8"
"2018/12/19 16:30:00","Point_1","1459.1"
"2018/12/19 16:45:00","Point_1","1411.6"
"2018/12/19 17:00:00","Point_1","1474.2"
"2018/12/19 17:15:00","Point_1","1463.2"
"2018/12/19 17:30:00","Point_1","1442.8"
"2018/12/19 17:45:00","Point_1","1457.2"
"2018/12/19 18:00:00","Point_1","1547.1"
"2018/12/19 18:15:00","Point_1","1494.8"
"2018/12/19 18:30:00","Point_1","1469.8"
"2018/12/19 18:45:00","Point_1","1281.8"
"2018/12/19 19:00:00","Point_1","1521.7"
"2018/12/19 19:15:00","Point_1","1472"
"2018/12/19 19:30:00","Point_1","1493.7"
"2018/12/19 19:45:00","Point_1","1489.7"
"2018/12/19 20:00:00","Point_1","1493.7"
"2018/12/19 20:15:00","Point_1","1484.4"
"2018/12/19 20:30:00","Point_1","1393.2"
"2018/12/19 20:45:00","Point_1","1499.5"
"2018/12/19 21:00:00","Point_1","1317"
"2018/12/19 21:15:00","Point_1","1391"
"2018/12/19 21:30:00","Point_1","1480.9"
"2018/12/19 21:45:00","Point_1","1474.9"
"2018/12/19 22:00:00","Point_1","1472"
"2018/12/19 22:15:00","Point_1","1573.5"
"2018/12/19 22:30:00","Point_1","1485.6"
"2018/12/19 22:45:00","Point_1","1557.8"
"2018/12/19 23:00:00","Point_1","1527.3"
"2018/12/19 23:15:00","Point_1","1462"
"2018/12/19 23:30:00","Point_1","1476.3"
"2018/12/19 23:45:00","Point_1","1478.8"
"2018/12/20 0:00:00","Point_1","1509.5"
"2018/12/20 0:15:00","Point_1","1494"
"2018/12/20 0:30:00","Point_1","1405.7"
"2018/12/20 0:45:00","Point_1","1496.6"
"2018/12/20 1:00:00","Point_1","1482.8"
"2018/12/20 1:15:00","Point_1","1435.7"
"2018/12/20 1:30:00","Point_1","1488.1"
"2018/12/20 1:45:00","Point_1","1587"
"2018/12/20 2:00:00","Point_1","1506"
"2018/12/20 2:15:00","Point_1","1495.7"
"2018/12/20 2:30:00","Point_1","1281"
"2018/12/20 2:45:00","Point_1","1505.8"
"2018/12/20 3:00:00","Point_1","1388.8"
"2018/12/20 3:15:00","Point_1","1511.5"
"2018/12/20 3:30:00","Point_1","1496.7"
"2018/12/20 3:45:00","Point_1","1489.6"
"2018/12/20 4:00:00","Point_1","1504.1"
"2018/12/20 4:15:00","Point_1","1364.4"
"2018/12/20 4:30:00","Point_1","1518.9"
"2018/12/20 4:45:00","Point_1","1576.7"
"2018/12/20 5:00:00","Point_1","1531.3"
"2018/12/20 5:15:00","Point_1","1520.9"
"2018/12/20 5:30:00","Point_1","1501.8"
"2018/12/20 5:45:00","Point_1","1497.5"
"2018/12/20 6:00:00","Point_1","1544"
"2018/12/20 6:15:00","Point_1","1523.7"
"2018/12/20 6:30:00","Point_1","1504.8"
"2018/12/20 6:45:00","Point_1","1510.7"
"2018/12/20 7:00:00","Point_1","1505.7"
"2018/12/20 7:15:00","Point_1","1505.5"
"2018/12/20 7:30:00","Point_1","1512.7"
"2018/12/20 7:45:00","Point_1","1509"
"2018/12/20 8:00:00","Point_1","1510.7"
"2018/12/20 8:15:00","Point_1","1562.4"
"2018/12/20 8:30:00","Point_1","1529.6"
"2018/12/20 8:45:00","Point_1","1524.5"
"2018/12/20 9:00:00","Point_1","1552"
"2018/12/20 9:15:00","Point_1","1534"
"2018/12/20 9:30:00","Point_1","1550"
"2018/12/20 9:45:00","Point_1","1571"
"2018/12/20 10:00:00","Point_1","1585.6"
"2018/12/20 10:15:00","Point_1","1588.1"
"2018/12/20 10:30:00","Point_1","1577.6"
"2018/12/20 10:45:00","Point_1","1577.6"
"2018/12/20 11:00:00","Point_1","1555.6"
"2018/12/20 11:15:00","Point_1","1573.5"
"2018/12/20 11:30:00","Point_1","1548.4"
"2018/12/20 11:45:00","Point_1","1568.6"
"2018/12/20 12:00:00","Point_1","1543.4"
"2018/12/20 12:15:00","Point_1","1530.3"
"2018/12/20 12:30:00","Point_1","1473"
"2018/12/20 12:45:00","Point_1","1518.6"
"2018/12/20 13:00:00","Point_1","1521.2"
"2018/12/20 13:15:00","Point_1","1510.8"
"2018/12/20 13:30:00","Point_1","1506.5"
"2018/12/20 13:45:00","Point_1","1485.3"
"2018/12/20 14:00:00","Point_1","1478.9"
"2018/12/20 14:15:00","Point_1","1486.5"
"2018/12/20 14:30:00","Point_1","1206.2"
"2018/12/20 14:45:00","Point_1","1495.4"
"2018/12/20 15:00:00","Point_1","1476.6"
"2018/12/20 15:15:00","Point_1","1464.1"
"2018/12/20 15:30:00","Point_1","1499.9"
"2018/12/20 15:45:00","Point_1","1483.2"
"2018/12/20 16:00:00","Point_1","1470.8"
"2018/12/20 16:15:00","Point_1","1477"
"2018/12/20 16:30:00","Point_1","1474.6"
"2018/12/20 16:45:00","Point_1","1478.5"
"2018/12/20 17:00:00","Point_1","1490.1"
"2018/12/20 17:15:00","Point_1","1529.7"
"2018/12/20 17:30:00","Point_1","1381.9"
"2018/12/20 17:45:00","Point_1","1493.6"
"2018/12/20 18:00:00","Point_1","1520.3"
"2018/12/20 18:15:00","Point_1","1503.2"
"2018/12/20 18:30:00","Point_1","1418.9"
"2018/12/20 18:45:00","Point_1","1504.7"
"2018/12/20 19:00:00","Point_1","1486"
"2018/12/20 19:15:00","Point_1","1359.4"
"2018/12/20 19:30:00","Point_1","1541"
"2018/12/20 19:45:00","Point_1","1530.9"
"2018/12/20 20:00:00","Point_1","1511"
"2018/12/20 20:15:00","Point_1","1512.1"
"2018/12/20 20:30:00","Point_1","1386.7"
"2018/12/20 20:45:00","Point_1","1550.9"
"2018/12/20 21:00:00","Point_1","1511.9"
"2018/12/20 21:15:00","Point_1","1514.9"
"2018/12/20 21:30:00","Point_1","1541.8"
"2018/12/20 21:45:00","Point_1","1538.8"
